,PH,PL
2010-12-10,1244.5,1240.0
2010-12-13,1246.4583333333335,1247.0833333333333
2010-12-14,1247.0,1247.75
2010-12-15,1242.7083333333335,1244.8333333333333
2010-12-16,1246.8333333333335,1241.8333333333333
2010-12-17,1247.5249837239585,1248.0500081380208
2010-12-20,1245.7916666666665,1244.4166666666667
2010-12-21,1254.1666666666665,1249.4166666666667
2010-12-22,1258.6666666666665,1256.1666666666667
2010-12-23,1257.8333333333335,1257.3333333333333
2010-12-27,1257.125,1253.75
2010-12-28,1259.0,1259.0
2010-12-29,1260.7916666666665,1260.9166666666667
2010-12-30,1259.5,1259.5
2010-12-31,1258.2083333333335,1258.8333333333333
2011-01-03,1269.7916666666665,1268.4166666666667
2011-01-04,1269.875,1268.75
2011-01-05,1274.4166666666665,1267.4166666666667
2011-01-06,1275.7083333333335,1277.0833333333333
2011-01-07,1271.9583333333335,1270.3333333333333
2011-01-10,1269.6666666666665,1267.1666666666667
2011-01-11,1274.9583333333335,1273.3333333333333
2011-01-12,1286.25,1279.5
2011-01-13,1285.9583333333335,1285.0833333333333
2011-01-14,1292.0416666666665,1284.6666666666667
2011-01-18,1297.7916666666665,1291.9166666666667
2011-01-19,1285.875,1293.0
2011-01-20,1280.6666666666665,1278.9166666666667
2011-01-21,1285.0416666666665,1285.9166666666667
2011-01-24,1291.9166666666665,1287.1666666666667
2011-01-25,1291.4583333333335,1288.3333333333333
2011-01-26,1297.7916666666665,1295.6666666666667
2011-01-27,1300.0833333333335,1298.0833333333333
2011-01-28,1281.0,1294.5
2011-01-31,1284.3333333333335,1274.8333333333333
2011-02-01,1304.7083333333335,1295.5833333333333
2011-02-02,1305.5833333333335,1307.3333333333333
2011-02-03,1306.7083333333335,1302.0833333333333
2011-02-04,1310.9166666666665,1306.9166666666667
2011-02-07,1319.8333333333335,1317.0833333333333
2011-02-08,1325.375,1321.25
2011-02-09,1323.4583333333335,1321.0833333333333
2011-02-10,1322.3333333333335,1318.0833333333333
2011-02-11,1329.625,1321.75
2011-02-14,1332.7916666666665,1332.9166666666667
2011-02-15,1331.0833333333335,1330.5833333333333
2011-02-16,1337.2916666666665,1335.1666666666667
2011-02-17,1341.5833333333335,1338.0833333333333
2011-02-18,1346.3333333333335,1342.8333333333333
2011-02-22,1323.4583333333335,1335.3333333333333
2011-02-23,1311.6666666666665,1315.1666666666667
2011-02-24,1307.375,1306.25
2011-02-25,1321.0833333333335,1313.0833333333333
2011-02-28,1329.3333333333335,1324.3333333333333
2011-03-01,1311.875,1329.5
2011-03-02,1310.5,1309.75
2011-03-03,1331.0,1319.75
2011-03-04,1326.125,1328.75
2011-03-07,1316.0,1322.0
2011-03-08,1323.625,1319.5
2011-03-09,1321.4166666666665,1324.1666666666667
2011-03-10,1302.8333333333335,1313.5833333333333
2011-03-11,1307.625,1297.5
2011-03-14,1300.625,1301.0
2011-03-15,1284.0,1281.0
2011-03-16,1266.875,1276.25
2011-03-17,1275.125,1264.25
2011-03-18,1290.056640625,1282.0966796875
2011-03-21,1295.5,1288.0
2011-03-22,1294.5,1298.25
2011-03-23,1295.5,1291.0
2011-03-24,1307.8333333333335,1300.5833333333333
2011-03-25,1314.75,1314.0
2011-03-28,1309.375,1315.75
2011-03-29,1319.0,1311.5
2011-03-30,1328.0833333333335,1325.3333333333333
2011-03-31,1326.7083333333335,1328.8333333333333
2011-04-01,1332.5416666666665,1331.9166666666667
2011-04-04,1334.0416666666665,1333.4166666666667
2011-04-05,1332.375,1334.25
2011-04-06,1334.75,1337.0
2011-04-07,1333.5833333333335,1333.8333333333333
2011-04-08,1329.9166666666665,1333.4166666666667
2011-04-11,1325.875,1330.0
2011-04-12,1314.7916666666665,1319.4166666666667
2011-04-13,1314.7916666666665,1317.9166666666667
2011-04-14,1313.75,1309.25
2011-04-15,1321.6666666666665,1315.4166666666667
2011-04-18,1307.1666666666665,1310.6666666666667
2011-04-19,1311.25,1304.5
2011-04-20,1330.3333333333335,1321.5833333333333
2011-04-21,1336.625,1338.5
2011-04-25,1335.9166666666665,1336.4166666666667
2011-04-26,1344.7083333333335,1340.8333333333333
2011-04-27,1354.75,1351.0
2011-04-28,1359.2083333333335,1356.8333333333333
2011-04-29,1364.25,1362.75
2011-05-02,1364.875,1371.25
2011-05-03,1357.0416666666665,1357.1666666666667
2011-05-04,1349.0833333333335,1352.3333333333333
2011-05-05,1340.6666666666665,1342.6666666666667
2011-05-06,1341.9166666666665,1349.1666666666667
2011-05-09,1346.9583333333335,1344.5833333333333
2011-05-10,1356.75,1350.75
2011-05-11,1346.0416666666665,1352.9166666666667
2011-05-12,1349.5833333333335,1340.8333333333333
2011-05-13,1341.5,1349.0
2011-05-16,1333.0,1340.5
2011-05-17,1330.0,1328.5
2011-05-18,1341.5,1335.5
2011-05-19,1346.1666666666665,1344.4166666666667
2011-05-20,1335.3333333333335,1343.0833333333333
2011-05-23,1321.4583333333335,1325.0833333333333
2011-05-24,1319.7083333333335,1323.3333333333333
2011-05-25,1320.4583333333335,1317.3333333333333
2011-05-26,1329.3333333333335,1322.8333333333333
2011-05-27,1334.7083333333335,1333.8333333333333
2011-05-31,1346.6666666666665,1339.6666666666667
2011-06-01,1322.8333333333335,1340.3333333333333
2011-06-02,1317.0,1315.5
2011-06-03,1303.8333333333335,1311.5833333333333
2011-06-06,1292.0416666666665,1298.1666666666667
2011-06-07,1291.1666666666665,1295.4166666666667
2011-06-08,1283.6666666666665,1288.6666666666667
2011-06-09,1291.5416666666665,1288.6666666666667
2011-06-10,1277.125,1285.75
2011-06-13,1276.375,1276.0
2011-06-14,1292.1666666666665,1283.6666666666667
2011-06-15,1273.7083333333335,1283.3333333333333
2011-06-16,1273.0833333333335,1270.3333333333333
2011-06-17,1282.3916829427085,1276.3666585286458
2011-06-20,1276.0833333333335,1268.0833333333333
2011-06-21,1291.0833333333335,1285.3333333333333
2011-06-22,1287.0416666666665,1293.9166666666667
2011-06-23,1279.2916666666665,1271.1666666666667
2011-06-24,1272.2083333333335,1281.8333333333333
2011-06-27,1278.6666666666665,1270.9166666666667
2011-06-28,1295.75,1284.5
2011-06-29,1307.3333333333335,1301.5833333333333
2011-06-30,1318.625,1313.0
2011-07-01,1336.3333333333335,1326.0833333333333
2011-07-05,1340.5,1336.75
2011-07-06,1340.0416666666665,1337.9166666666667
2011-07-07,1354.25,1346.75
2011-07-08,1346.7916666666665,1346.9166666666667
2011-07-11,1325.875,1333.0
2011-07-12,1315.25,1313.75
2011-07-13,1319.0,1324.25
2011-07-14,1313.7083333333335,1319.5833333333333
2011-07-15,1317.6666666666665,1310.6666666666667
2011-07-18,1306.3333333333335,1308.8333333333333
2011-07-19,1323.25,1314.25
2011-07-20,1327.3333333333335,1330.5833333333333
2011-07-21,1343.0833333333335,1329.8333333333333
2011-07-22,1345.75,1345.0
2011-07-25,1337.7083333333335,1335.3333333333333
2011-07-26,1333.375,1339.75
2011-07-27,1308.75,1323.0
2011-07-28,1304.2083333333335,1311.5833333333333
2011-07-29,1293.875,1295.0
2011-08-01,1288.1666666666665,1298.4166666666667
2011-08-02,1258.4583333333335,1277.0833333333333
2011-08-03,1256.0416666666665,1245.6666666666667
2011-08-04,1213.75,1243.75
2011-08-05,1200.5416666666665,1193.9166666666667
2011-08-08,1128.9166666666665,1166.9166666666667
2011-08-09,1161.5833333333335,1116.0833333333333
2011-08-10,1136.0833333333335,1158.8333333333333
2011-08-11,1165.1666666666665,1140.1666666666667
2011-08-12,1178.4166666666665,1168.4166666666667
2011-08-15,1200.3333333333335,1190.8333333333333
2011-08-16,1196.3333333333335,1193.5833333333333
2011-08-17,1196.375,1200.5
2011-08-18,1153.7083333333335,1169.3333333333333
2011-08-19,1132.7916666666665,1144.1666666666667
2011-08-22,1130.125,1135.75
2011-08-23,1157.2083333333335,1138.3333333333333
2011-08-24,1172.875,1160.5
2011-08-25,1166.9166666666665,1180.1666666666667
2011-08-26,1174.4166666666665,1154.6666666666667
2011-08-29,1207.1666666666665,1189.6666666666667
2011-08-30,1210.2083333333335,1211.5833333333333
2011-08-31,1222.0,1219.75
2011-09-01,1210.7083333333335,1224.0833333333333
2011-09-02,1179.7916666666665,1196.4166666666667
2011-09-06,1165.125,1152.0
2011-09-07,1198.25,1181.0
2011-09-08,1193.125,1200.25
2011-09-09,1167.125,1179.5
2011-09-12,1162.75,1146.25
2011-09-13,1172.9583333333335,1162.3333333333333
2011-09-14,1190.125,1180.0
2011-09-15,1211.2083333333335,1197.5833333333333
2011-09-16,1219.07666015625,1211.086669921875
2011-09-19,1201.0416666666665,1195.9166666666667
2011-09-20,1202.2916666666665,1206.1666666666667
2011-09-21,1168.625,1192.25
2011-09-22,1131.625,1141.0
2011-09-23,1131.5833333333335,1122.0833333333333
2011-09-26,1156.3333333333335,1134.8333333333333
2011-09-27,1175.5,1178.5
2011-09-28,1158.375,1172.25
2011-09-29,1159.875,1155.75
2011-09-30,1135.875,1150.5
2011-10-03,1098.9583333333335,1122.0833333333333
2011-10-04,1111.9583333333335,1092.3333333333333
2011-10-05,1136.2916666666665,1125.1666666666667
2011-10-06,1158.25,1145.5
2011-10-07,1161.4166666666665,1165.6666666666667
2011-10-10,1190.4583333333335,1173.8333333333333
2011-10-11,1193.9166666666665,1192.1666666666667
2011-10-12,1203.2916666666665,1203.4166666666667
2011-10-13,1201.9166666666665,1198.6666666666667
2011-10-14,1220.25,1208.25
2011-10-17,1205.0416666666665,1223.1666666666667
2011-10-18,1222.875,1207.5
2011-10-19,1214.125,1222.0
2011-10-20,1213.125,1207.5
2011-10-21,1235.7916666666665,1222.4166666666667
2011-10-24,1249.5416666666665,1242.1666666666667
2011-10-25,1234.125,1248.0
2011-10-26,1239.8333333333335,1231.8333333333333
2011-10-27,1281.125,1262.0
2011-10-28,1285.1666666666665,1282.6666666666667
2011-10-31,1258.8333333333335,1272.5833333333333
2011-11-01,1230.75,1234.5
2011-11-02,1237.0416666666665,1230.4166666666667
2011-11-03,1254.375,1235.25
2011-11-04,1254.5416666666665,1250.1666666666667
2011-11-07,1258.5833333333335,1246.8333333333333
2011-11-08,1274.4583333333335,1263.0833333333333
2011-11-09,1238.2916666666665,1260.9166666666667
2011-11-10,1240.5416666666665,1234.6666666666667
2011-11-11,1262.4166666666665,1250.1666666666667
2011-11-14,1259.0416666666665,1263.6666666666667
2011-11-15,1257.0416666666665,1251.1666666666667
2011-11-16,1240.5416666666665,1254.1666666666667
2011-11-17,1222.875,1232.25
2011-11-18,1220.75,1226.0
2011-11-21,1197.0833333333335,1201.0833333333333
2011-11-22,1189.875,1196.25
2011-11-23,1168.9166666666665,1180.6666666666667
2011-11-28,1193.25,1185.0
2011-11-29,1201.375,1201.0
2011-11-30,1240.625,1209.5
2011-12-01,1248.4583333333335,1248.3333333333333
2011-12-02,1251.4583333333335,1260.3333333333333
2011-12-05,1260.7083333333335,1262.8333333333333
2011-12-06,1260.1666666666665,1260.6666666666667
2011-12-07,1266.3333333333335,1258.3333333333333
2011-12-08,1246.125,1261.5
2011-12-09,1259.0,1244.75
2011-12-12,1242.9166666666665,1250.9166666666667
2011-12-13,1233.875,1241.75
2011-12-14,1220.25,1228.5
2011-12-15,1222.25,1220.0
2011-12-16,1228.75,1228.0
2011-12-19,1206.875,1215.5
2011-12-20,1235.0,1217.0
2011-12-21,1241.1666666666665,1240.9166666666667
2011-12-22,1251.5416666666665,1244.1666666666667
2011-12-23,1263.4166666666665,1257.9166666666667
2011-12-27,1265.1666666666665,1264.9166666666667
2011-12-28,1252.5833333333335,1261.8333333333333
2011-12-29,1260.375,1254.0
2011-12-30,1258.5416666666665,1261.6666666666667
2012-01-03,1278.0416666666665,1281.1666666666667
2012-01-04,1276.5833333333335,1272.3333333333333
2012-01-05,1276.625,1272.5
2012-01-06,1279.3333333333335,1279.5833333333333
2012-01-09,1279.5,1276.5
2012-01-10,1290.0833333333335,1287.3333333333333
2012-01-11,1291.9583333333335,1288.0833333333333
2012-01-12,1295.875,1293.25
2012-01-13,1292.2916666666665,1287.1666666666667
2012-01-17,1295.125,1297.75
2012-01-18,1304.9583333333335,1298.0833333333333
2012-01-19,1313.7916666666665,1308.6666666666667
2012-01-20,1314.9166666666665,1312.4166666666667
2012-01-23,1316.2083333333335,1316.8333333333333
2012-01-24,1314.875,1310.0
2012-01-25,1323.125,1316.75
2012-01-26,1321.6666666666665,1325.9166666666667
2012-01-27,1317.7083333333335,1318.3333333333333
2012-01-30,1312.75,1309.0
2012-01-31,1313.7916666666665,1315.4166666666667
2012-02-01,1323.2916666666665,1318.9166666666667
2012-02-02,1327.3333333333335,1326.0833333333333
2012-02-03,1341.3333333333335,1333.3333333333333
2012-02-06,1342.7916666666665,1339.1666666666667
2012-02-07,1347.75,1341.75
2012-02-08,1350.75,1347.0
2012-02-09,1352.75,1351.25
2012-02-10,1345.6666666666665,1346.1666666666667
2012-02-13,1353.5,1352.0
2012-02-14,1351.7916666666665,1348.9166666666667
2012-02-15,1349.1666666666665,1354.9166666666667
2012-02-16,1356.75,1347.75
2012-02-17,1363.875,1361.25
2012-02-21,1365.875,1368.5
2012-02-22,1361.8333333333335,1364.3333333333333
2012-02-23,1366.0,1360.0
2012-02-24,1368.8333333333335,1370.5833333333333
2012-02-27,1370.4583333333335,1365.0833333333333
2012-02-28,1375.7083333333335,1373.3333333333333
2012-02-29,1370.3333333333335,1372.8333333333333
2012-03-01,1377.0,1369.5
2012-03-02,1374.5,1376.75
2012-03-05,1369.25,1368.5
2012-03-06,1350.375,1360.5
2012-03-07,1356.0833333333335,1351.0833333333333
2012-03-08,1369.1666666666665,1362.1666666666667
2012-03-09,1376.2916666666665,1372.6666666666667
2012-03-12,1376.4583333333335,1373.3333333333333
2012-03-13,1397.25,1385.25
2012-03-14,1399.4583333333335,1400.0833333333333
2012-03-15,1405.0833333333335,1400.0833333333333
2012-03-16,1409.875,1407.25
2012-03-19,1407.9166666666665,1404.6666666666667
2012-03-20,1404.4583333333335,1402.8333333333333
2012-03-21,1403.3333333333335,1405.8333333333333
2012-03-22,1394.875,1397.5
2012-03-23,1396.9583333333335,1390.8333333333333
2012-03-26,1416.3333333333335,1405.3333333333333
2012-03-27,1413.625,1420.0
2012-03-28,1405.875,1407.75
2012-03-29,1402.2083333333335,1399.0833333333333
2012-03-30,1407.5,1405.25
2012-04-02,1416.125,1412.0
2012-04-03,1413.125,1411.25
2012-04-04,1400.0833333333335,1405.5833333333333
2012-04-05,1395.4583333333335,1396.0833333333333
2012-04-09,1380.75,1383.0
2012-04-10,1365.2083333333335,1374.8333333333333
2012-04-11,1369.0,1369.0
2012-04-12,1387.25,1376.0
2012-04-13,1373.7083333333335,1384.8333333333333
2012-04-16,1370.2916666666665,1374.1666666666667
2012-04-17,1385.3333333333335,1375.8333333333333
2012-04-18,1384.5833333333335,1388.5833333333333
2012-04-19,1379.25,1384.5
2012-04-20,1380.9166666666665,1382.9166666666667
2012-04-23,1368.2916666666665,1369.9166666666667
2012-04-24,1373.7083333333335,1369.8333333333333
2012-04-25,1389.375,1380.75
2012-04-26,1399.375,1392.25
2012-04-27,1402.25,1398.5
2012-04-30,1399.375,1402.0
2012-05-01,1405.8333333333335,1406.8333333333333
2012-05-02,1402.3333333333335,1401.8333333333333
2012-05-03,1393.5416666666665,1401.1666666666667
2012-05-04,1371.75,1384.5
2012-05-07,1367.625,1358.25
2012-05-08,1362.625,1360.0
2012-05-09,1355.6666666666665,1354.6666666666667
2012-05-10,1361.5833333333335,1358.8333333333333
2012-05-11,1356.2083333333335,1359.8333333333333
2012-05-14,1341.7083333333335,1349.8333333333333
2012-05-15,1335.9166666666665,1343.9166666666667
2012-05-16,1330.0833333333335,1337.8333333333333
2012-05-17,1311.0416666666665,1325.4166666666667
2012-05-18,1298.875,1308.25
2012-05-21,1316.0416666666665,1301.9166666666667
2012-05-22,1320.5,1322.75
2012-05-23,1317.6666666666665,1308.4166666666667
2012-05-24,1324.9166666666665,1317.1666666666667
2012-05-25,1321.9583333333335,1327.8333333333333
2012-05-29,1335.9583333333335,1328.3333333333333
2012-05-30,1317.7083333333335,1330.3333333333333
2012-05-31,1313.875,1312.75
2012-06-01,1284.5,1301.0
2012-06-04,1277.5833333333335,1276.3333333333333
2012-06-05,1287.375,1279.5
2012-06-06,1315.125,1299.0
2012-06-07,1323.0833333333335,1327.0833333333333
2012-06-08,1330.0,1318.75
2012-06-11,1318.875,1339.5
2012-06-12,1328.0,1316.75
2012-06-13,1321.6666666666665,1325.1666666666667
2012-06-14,1334.7083333333335,1324.8333333333333
2012-06-15,1340.6666666666665,1340.4166666666667
2012-06-18,1344.7916666666665,1341.1666666666667
2012-06-19,1354.25,1350.5
2012-06-20,1354.5416666666665,1350.9166666666667
2012-06-21,1328.9583333333335,1346.0833333333333
2012-06-22,1331.1666666666665,1329.4166666666667
2012-06-25,1314.1666666666665,1322.1666666666667
2012-06-26,1318.875,1314.0
2012-06-27,1328.75,1323.5
2012-06-28,1325.75,1320.5
2012-06-29,1355.25,1336.5
2012-07-02,1361.9583333333335,1360.3333333333333
2012-07-05,1368.0,1372.5
2012-07-06,1357.2083333333335,1358.5833333333333
2012-07-09,1353.0416666666665,1349.4166666666667
2012-07-10,1343.1666666666665,1351.1666666666667
2012-07-11,1340.875,1339.75
2012-07-12,1334.375,1334.75
2012-07-13,1353.1666666666665,1342.4166666666667
2012-07-16,1352.5833333333335,1352.8333333333333
2012-07-17,1360.625,1352.0
2012-07-18,1370.3333333333335,1364.5833333333333
2012-07-19,1376.6666666666665,1375.6666666666667
2012-07-20,1365.3333333333335,1371.5833333333333
2012-07-23,1348.9583333333335,1349.5833333333333
2012-07-24,1336.375,1342.0
2012-07-25,1338.5416666666665,1334.1666666666667
2012-07-26,1355.9166666666665,1344.4166666666667
2012-07-27,1382.9583333333335,1369.3333333333333
2012-07-30,1385.875,1387.0
2012-07-31,1380.9166666666665,1385.1666666666667
2012-08-01,1376.875,1381.0
2012-08-02,1368.375,1372.5
2012-08-03,1389.4166666666665,1375.6666666666667
2012-08-06,1395.5,1397.0
2012-08-07,1401.4583333333335,1399.8333333333333
2012-08-08,1402.2916666666665,1399.4166666666667
2012-08-09,1404.9166666666665,1403.1666666666667
2012-08-10,1405.7916666666665,1400.6666666666667
2012-08-13,1406.375,1403.0
2012-08-14,1407.125,1409.0
2012-08-15,1407.7916666666665,1405.6666666666667
2012-08-16,1416.5416666666665,1412.1666666666667
2012-08-17,1419.75,1418.25
2012-08-20,1419.4166666666665,1418.4166666666667
2012-08-21,1418.7916666666665,1422.6666666666667
2012-08-22,1416.25,1413.25
2012-08-23,1407.6666666666665,1415.6666666666667
2012-08-24,1412.7083333333335,1406.5833333333333
2012-08-27,1414.3333333333335,1417.5833333333333
2012-08-28,1412.7083333333335,1412.5833333333333
2012-08-29,1412.7083333333335,1414.0833333333333
2012-08-30,1403.5,1408.0
2012-08-31,1409.625,1408.5
2012-09-04,1409.6666666666665,1405.6666666666667
2012-09-05,1408.25,1407.5
2012-09-06,1431.5833333333335,1418.3333333333333
2012-09-07,1442.0416666666665,1438.4166666666667
2012-09-10,1433.2916666666665,1438.6666666666667
2012-09-11,1435.1666666666665,1434.1666666666667
2012-09-12,1442.7916666666665,1437.6666666666667
2012-09-13,1459.7083333333335,1452.0833333333333
2012-09-14,1470.7083333333335,1470.5833333333333
2012-09-17,1466.0416666666665,1466.9166666666667
2012-09-18,1464.3333333333335,1464.5833333333333
2012-09-19,1465.2083333333335,1467.3333333333333
2012-09-20,1463.9583333333335,1459.3333333333333
2012-09-21,1472.0833333333335,1468.5833333333333
2012-09-24,1455.875,1454.0
2012-09-25,1445.1666666666665,1453.9166666666667
2012-09-26,1433.625,1438.5
2012-09-27,1444.3333333333335,1439.3333333333333
2012-09-28,1439.9166666666665,1441.9166666666667
2012-10-01,1442.875,1445.5
2012-10-02,1445.375,1443.5
2012-10-03,1448.875,1446.25
2012-10-04,1459.125,1454.25
2012-10-05,1461.5416666666665,1464.6666666666667
2012-10-08,1455.625,1458.25
2012-10-09,1443.9583333333335,1452.8333333333333
2012-10-10,1432.9583333333335,1438.0833333333333
2012-10-11,1434.0833333333335,1435.8333333333333
2012-10-12,1428.4166666666665,1434.1666666666667
2012-10-15,1437.5,1428.5
2012-10-16,1452.1666666666665,1445.9166666666667
2012-10-17,1460.3333333333335,1455.3333333333333
2012-10-18,1457.25,1459.5
2012-10-19,1433.8333333333335,1448.3333333333333
2012-10-22,1433.0,1427.0
2012-10-23,1415.375,1426.25
2012-10-24,1411.2916666666665,1414.4166666666667
2012-10-25,1413.2083333333335,1413.0833333333333
2012-10-26,1411.1666666666665,1407.1666666666667
2012-10-31,1412.625,1415.25
2012-11-01,1424.4166666666665,1412.9166666666667
2012-11-02,1414.75,1427.5
2012-11-05,1416.0,1413.0
2012-11-06,1428.3333333333335,1422.5833333333333
2012-11-07,1400.2916666666665,1419.1666666666667
2012-11-08,1383.5,1393.25
2012-11-09,1380.75,1380.75
2012-11-12,1382.875,1381.75
2012-11-13,1377.6666666666665,1382.6666666666667
2012-11-14,1362.2083333333335,1374.8333333333333
2012-11-15,1356.5416666666665,1357.4166666666667
2012-11-16,1361.625,1352.25
2012-11-19,1384.3333333333335,1374.8333333333333
2012-11-20,1389.4166666666665,1383.9166666666667
2012-11-21,1391.625,1386.75
2012-11-26,1407.1666666666665,1403.9166666666667
2012-11-27,1403.875,1408.0
2012-11-28,1408.2916666666665,1397.1666666666667
2012-11-29,1419.3333333333335,1415.0833333333333
2012-11-30,1419.5416666666665,1419.6666666666667
2012-12-03,1414.4166666666665,1421.6666666666667
2012-12-04,1410.875,1412.0
2012-12-05,1412.4166666666665,1409.9166666666667
2012-12-06,1416.5833333333335,1412.3333333333333
2012-12-07,1420.7916666666665,1420.1666666666667
2012-12-10,1423.7916666666665,1419.4166666666667
2012-12-11,1434.2083333333335,1427.3333333333333
2012-12-12,1433.9166666666665,1438.9166666666667
2012-12-13,1424.875,1430.5
2012-12-14,1421.1666666666665,1424.6666666666667
2012-12-17,1434.875,1427.0
2012-12-18,1448.625,1442.25
2012-12-19,1443.7083333333335,1448.0833333333333
2012-12-20,1448.3333333333335,1441.8333333333333
2012-12-21,1428.0833333333335,1423.0833333333333
2012-12-26,1420.0416666666665,1424.6666666666667
2012-12-27,1414.5833333333335,1411.0833333333333
2012-12-28,1394.1666666666665,1409.6666666666667
2012-12-31,1419.875,1404.5
2013-01-02,1459.0416666666665,1450.1666666666667
2013-01-03,1459.0833333333335,1460.8333333333333
2013-01-04,1462.5416666666665,1461.9166666666667
2013-01-07,1460.75,1460.75
2013-01-08,1457.0,1456.25
2013-01-09,1460.625,1460.25
2013-01-10,1470.5,1466.0
2013-01-11,1472.125,1471.75
2013-01-14,1469.75,1471.25
2013-01-15,1469.2916666666665,1466.4166666666667
2013-01-16,1470.1666666666665,1469.1666666666667
2013-01-17,1479.0,1473.75
2013-01-18,1482.9166666666665,1479.6666666666667
2013-01-22,1492.4166666666665,1486.1666666666667
2013-01-23,1494.4583333333335,1492.0833333333333
2013-01-24,1496.25,1494.75
2013-01-25,1499.8333333333335,1497.0833333333333
2013-01-28,1501.5416666666665,1500.1666666666667
2013-01-29,1507.7916666666665,1501.1666666666667
2013-01-30,1501.75,1506.25
2013-01-31,1499.0416666666665,1501.4166666666667
2013-02-01,1510.5416666666665,1506.9166666666667
2013-02-04,1500.4583333333335,1506.3333333333333
2013-02-05,1509.5416666666665,1505.1666666666667
2013-02-06,1511.0416666666665,1508.9166666666667
2013-02-07,1509.4166666666665,1506.9166666666667
2013-02-08,1516.4583333333335,1513.3333333333333
2013-02-11,1518.125,1518.5
2013-02-12,1520.4166666666665,1517.9166666666667
2013-02-13,1522.3333333333335,1522.5833333333333
2013-02-14,1522.4583333333335,1519.3333333333333
2013-02-15,1521.8333333333335,1521.3333333333333
2013-02-19,1531.0416666666665,1525.1666666666667
2013-02-20,1515.75,1527.0
2013-02-21,1506.4583333333335,1507.8333333333333
2013-02-22,1517.5,1511.5
2013-02-25,1497.5416666666665,1513.4166666666667
2013-02-26,1496.75,1494.5
2013-02-27,1517.0416666666665,1505.9166666666667
2013-02-28,1519.375,1522.75
2013-03-01,1519.0833333333335,1511.8333333333333
2013-03-04,1527.9166666666665,1519.4166666666667
2013-03-05,1540.875,1537.5
2013-03-06,1544.625,1546.5
2013-03-07,1547.3333333333335,1546.0833333333333
2013-03-08,1553.625,1551.0
2013-03-11,1559.4583333333335,1554.8333333333333
2013-03-12,1557.4166666666665,1557.1666666666667
2013-03-13,1559.8333333333335,1556.3333333333333
2013-03-14,1566.25,1563.25
2013-03-15,1566.625,1567.75
2013-03-18,1549.8333333333335,1544.0833333333333
2013-03-19,1547.0,1546.25
2013-03-20,1553.0416666666665,1550.1666666666667
2013-03-21,1545.5416666666665,1550.1666666666667
2013-03-22,1554.5,1547.0
2013-03-25,1552.9166666666665,1555.6666666666667
2013-03-26,1560.75,1556.25
2013-03-27,1560.5416666666665,1556.9166666666667
2013-03-28,1565.875,1560.25
2013-04-01,1561.9166666666665,1564.6666666666667
2013-04-02,1568.375,1565.0
2013-04-03,1555.9583333333335,1563.3333333333333
2013-04-04,1558.5833333333335,1555.8333333333333
2013-04-05,1550.4166666666665,1548.6666666666667
2013-04-08,1562.125,1555.75
2013-04-09,1567.9166666666665,1566.9166666666667
2013-04-10,1584.4166666666665,1574.4166666666667
2013-04-11,1592.4583333333335,1591.5833333333333
2013-04-12,1587.125,1587.5
2013-04-15,1554.2916666666665,1571.6666666666667
2013-04-16,1569.6666666666665,1557.4166666666667
2013-04-17,1553.5833333333335,1561.3333333333333
2013-04-18,1541.7083333333335,1549.8333333333333
2013-04-19,1551.0,1546.5
2013-04-22,1559.625,1555.5
2013-04-23,1574.9583333333335,1564.3333333333333
2013-04-24,1579.2916666666665,1580.1666666666667
2013-04-25,1586.0,1583.75
2013-04-26,1581.8333333333335,1582.8333333333333
2013-04-29,1591.5,1586.25
2013-04-30,1595.75,1591.25
2013-05-01,1585.0833333333335,1593.5833333333333
2013-05-02,1595.3333333333335,1589.5833333333333
2013-05-03,1611.2916666666665,1604.6666666666667
2013-05-06,1617.75,1615.5
2013-05-07,1623.8333333333335,1618.8333333333333
2013-05-08,1631.9166666666665,1626.4166666666667
2013-05-09,1630.0416666666665,1631.6666666666667
2013-05-10,1633.2083333333335,1629.3333333333333
2013-05-13,1634.625,1631.25
2013-05-14,1649.5416666666665,1639.1666666666667
2013-05-15,1658.25,1655.25
2013-05-16,1654.4583333333335,1658.8333333333333
2013-05-17,1666.0,1660.0
2013-05-20,1669.75,1670.5
2013-05-21,1670.875,1672.0
2013-05-22,1664.0416666666665,1674.6666666666667
2013-05-23,1653.625,1649.5
2013-05-24,1653.625,1648.0
2013-05-28,1660.8333333333335,1664.8333333333333
2013-05-29,1652.125,1652.5
2013-05-30,1657.625,1655.0
2013-05-31,1638.375,1651.5
2013-06-03,1639.125,1632.75
2013-06-04,1637.0416666666665,1639.4166666666667
2013-06-05,1616.625,1627.5
2013-06-06,1623.625,1611.25
2013-06-07,1641.0,1633.5
2013-06-10,1646.8333333333335,1646.3333333333333
2013-06-11,1633.6666666666665,1638.6666666666667
2013-06-12,1619.625,1633.5
2013-06-13,1635.6666666666665,1617.4166666666667
2013-06-14,1631.8333333333335,1639.5833333333333
2013-06-17,1643.2916666666665,1638.9166666666667
2013-06-18,1654.4166666666665,1649.6666666666667
2013-06-19,1638.2083333333335,1649.3333333333333
2013-06-20,1600.75,1616.5
2013-06-21,1604.4583333333335,1600.5833333333333
2013-06-24,1572.4166666666665,1575.9166666666667
2013-06-25,1583.6666666666665,1575.1666666666667
2013-06-26,1597.7083333333335,1589.3333333333333
2013-06-27,1610.8333333333335,1608.8333333333333
